biyanyou,0.501008,0.492529,2.93204,-0.748451,1.44463,3.41596,-1.3776,-0.443001,2.15733,-0.64166,-0.597576,0.904847,-0.324567,-2.15124,1.49286,-1.16837,0.586252,-0.418687,-1.52566,0.547793,1.62921,0.327401,0.939688,0.391648,-0.224018,0.460019,1.33379,-0.202059,0.780148,-0.821972,-2.00176,0.83694,1.02322,1.09861,0.593675,-0.0493891,-1.37292,-1.73698,1.91995,0.675595,-1.96352,-0.0925225,-0.154831,-0.127764,1.97317,-0.438085,0.722783,0.907647,-0.19624,-0.444229,-2.73742,-1.58743,-0.459228,0.111639,-2.78896,-1.062,1.65777,-0.223092,0.664347,1.07705,-1.31918,-1.94788,0.470324,-0.130156,-1.33284,1.67403,0.191767,0.645692,-1.36813,0.284933,-1.05273,-0.212745,-0.26272,-1.28561,-0.845875,-1.29148,-1.77784,-1.99631,0.243968,-1.57377,1.28531,1.78312,1.07103,0.481833,1.16061,-0.788343,0.226612,0.634991,3.23749,1.07406,0.837336,0.21488,-0.0575888,-0.47384,-1.86466,-1.27305,0.63463,-1.83097,-0.974814,0.946426,-1.61453,-0.494768,0.679573,0.337213,-0.0340575,-0.409141,-0.202628,-1.97296,0.568127,-1.48063,-1.13482,-0.00496491,-1.04544,0.501454,1.32032,-3.00127,-0.915176,1.81608,-1.2956,-1.37376,-0.728123,-0.342013,1.17211,1.82797,-0.106907,0.479642,-1.17997,-0.399527
biyanzuo,1.26909,-1.05105,1.2528,-0.134612,1.58006,0.215962,-0.315897,-0.736313,1.02897,-0.358744,-0.475796,0.442354,-0.157853,-0.579493,0.348672,-0.623377,-1.24423,0.544674,-1.84223,-0.568586,0.622782,-0.524781,0.251521,1.5224,-1.00504,-0.587154,-0.492532,0.16376,0.815483,-0.657881,0.0193393,-0.78996,0.382206,-0.834743,0.504917,-0.0441644,0.0527102,-1.49292,0.652309,-0.104651,-1.30905,-0.465858,0.559661,-0.151855,0.376312,0.488426,0.0630887,-0.930641,0.1719,-0.100286,-1.23349,-0.122959,0.744771,-0.659124,-1.47463,-0.507327,0.370045,0.114123,-0.115063,-0.059926,-1.38871,-1.25147,-0.128096,-0.779311,-1.46431,0.0642228,-0.441403,0.740772,-0.739601,-0.685797,-2.25849,-0.368041,-0.594855,0.240366,0.105862,-0.443852,-0.823225,0.275928,0.58263,-1.2655,1.11621,0.727564,-0.890232,1.2561,0.767276,-1.03194,-0.662747,0.693123,-0.640702,1.27456,0.535549,1.69242,-0.0329125,-0.28861,-0.608491,0.0117612,-0.635442,-1.7291,-0.930836,1.3352,-0.596823,-0.274394,0.739429,0.994928,-0.381626,0.737209,0.052956,-0.620764,2.39119,0.606103,-1.08617,-0.202575,1.01482,-0.0407586,1.22767,-1.64165,-0.409456,2.35219,0.72371,-0.759463,-1.09487,-0.0481344,-0.190528,0.915882,-0.912443,2.26138,0.155224,-0.151438
tushe,0.726826,0.112305,1.86869,-0.552606,-0.103818,1.05693,0.149548,-0.706232,-0.0349032,1.13514,-1.09644,-0.0870663,0.766642,-1.34279,-0.363059,-1.18874,-0.461143,-0.284336,-1.15721,-1.30547,0.885808,-1.13964,-0.333984,1.01178,0.697727,-0.410269,0.948059,0.663004,0.421917,-0.888771,-1.81632,-1.55108,0.518075,1.25386,0.0411587,-0.481242,-0.0549407,-1.18703,0.352653,-0.022218,-1.15664,-0.186909,-0.260856,1.93005,-1.64324,0.516732,0.0548341,0.418206,-1.22432,0.879766,-0.6716,-0.562911,0.262761,-0.546197,-0.931458,-0.155871,-0.652501,0.162464,-0.761205,-0.858446,0.285284,-0.417901,-0.34709,0.43486,-0.165187,0.134301,0.249728,0.0690161,-0.55239,-0.0865988,-0.45938,0.223534,0.0686706,-1.54497,0.512497,0.398273,-0.00304611,-1.12613,1.3073,-0.895582,1.21417,1.10308,-0.0855284,0.471094,1.28841,-0.794152,-0.209915,1.49562,1.08033,0.592396,1.30495,0.1116,-0.1954,-0.837887,-0.487968,0.695152,-0.302306,-1.38186,-0.290384,2.44242,-0.691531,0.0681867,-0.00366779,0.0915875,1.05508,-0.30506,-1.54846,0.627064,-0.605783,-2.2314,-0.700108,0.733473,-1.70065,0.670038,0.382492,-1.15716,-0.796401,-0.367265,0.575365,0.386369,-0.834567,0.378458,-0.0954621,0.575723,-0.431297,0.488791,-0.255159,-0.0452137
bizuixiao,-0.0221299,1.38377,-0.42225,-1.80905,1.59124,2.5047,-1.30446,-0.937861,-1.48806,-0.422915,-0.590434,0.898857,-0.621937,0.625806,-0.938293,-0.404186,-1.17145,-2.33371,-1.26901,-0.903901,-0.987348,3.3958,1.9543,1.05147,-0.939418,-0.68251,-1.71153,-0.717031,1.39887,0.536963,-0.34707,0.474201,-1.12466,0.204559,-0.380298,1.91239,0.659823,-1.36246,0.44093,-2.0136,-1.85142,-0.515843,-0.744829,-0.318205,0.674444,0.0984794,-0.457433,-0.391735,2.35311,-0.356554,0.33448,-1.33965,0.88825,-0.816743,-0.257777,-1.66588,1.08754,0.394044,0.141016,0.172118,0.505125,-0.957775,-0.610861,-0.271536,-1.25621,0.0649874,-2.04216,1.43633,-0.35426,-2.00586,-0.238118,-1.86371,-1.37938,-1.21366,0.953885,-1.08117,0.305936,0.125643,-0.68306,-0.781381,0.737647,0.456642,1.43504,0.895097,0.363342,1.80636,-0.226608,-0.390157,1.35087,1.78429,1.61647,-0.534247,-0.293621,1.36042,-1.06063,-1.51823,0.42489,1.49215,0.014724,0.711772,-0.438574,-0.500459,-1.34477,0.125276,0.717738,0.701949,1.08209,-0.344806,1.89015,-1.66775,0.530794,2.10946,-0.889448,1.94059,-0.84217,-1.0776,-0.422389,-0.140089,-1.19536,-0.643104,-0.906096,-0.709417,0.424329,1.89982,-1.34005,1.03321,0.739518,-0.721417
zhoumei,2.15072,0.500434,-1.57804,-2.34139,3.47014,2.81065,-0.440029,-0.524628,1.76174,-0.953223,-1.34998,-0.492552,-1.58192,-0.747469,-0.446948,-1.66916,-1.87755,-0.775955,0.430457,1.75891,1.66692,0.684942,1.78984,-0.189699,-3.4021,1.44366,-0.661311,-2.25218,2.28023,0.6394,-1.54804,0.892471,-2.04591,-1.3729,1.33367,0.93177,-1.22455,-3.43086,-0.288141,-1.22086,-1.31328,-1.55266,1.32079,0.727436,1.08503,2.13728,1.29185,0.132758,3.42369,0.0766054,0.0559622,-1.36636,0.142165,0.0582378,-0.452974,-0.465591,0.0244558,1.19998,0.529138,0.203989,-0.00414576,-1.18824,-0.126991,-1.18289,-4.93431,0.505125,-0.0644813,0.38908,-2.95458,-3.4012,-0.460889,-2.67868,-3.63861,0.721322,2.0254,-3.11931,-1.02831,1.48462,-0.955259,1.19181,1.82729,1.89188,-0.265833,3.78747,-0.354895,-0.577224,-2.03264,0.15919,-0.0585539,-2.76641,0.163002,4.24339,-1.10173,0.0897342,0.0137287,0.0386605,0.716762,-0.614753,-1.22128,-2.06927,-1.53657,-0.68647,1.31031,2.16591,-2.71932,1.24336,2.89377,-0.304595,3.91568,-1.78645,-1.23624,0.943474,-1.58401,-0.788262,1.51646,-2.84998,-3.37543,0.468748,-0.9425,0.897524,-0.913066,-2.0838,-0.199644,4.44655,-4.31692,2.97307,1.64272,1.38792
minzui,1.88849,0.304262,-0.361678,-1.23953,2.50326,2.78193,0.478691,-0.537181,-0.743502,0.360821,-2.0412,-0.111008,-0.854579,1.28569,0.770781,-0.864341,-2.53874,-1.01079,-2.02913,-0.634019,0.932183,1.30405,1.19304,1.43268,-2.597,-0.920193,-0.0404626,-0.595631,0.213695,-0.814376,-0.155763,-0.604923,-1.11181,0.262374,-0.952687,1.23373,0.773606,-2.79704,-0.561644,-1.14141,-0.224813,-1.00467,-0.645824,0.142087,0.945729,1.37072,1.50223,-1.05641,2.95116,-0.797472,-0.194559,-1.33058,0.530435,-0.870412,-0.797457,-0.808599,3.08585,-0.222294,0.132787,0.683257,-0.968879,-2.08409,-0.293513,-0.727639,-2.47962,0.390843,-1.46093,1.52694,-1.52711,-1.25363,-1.1488,-0.428349,-1.25988,-2.877,0.0598258,-0.867754,-1.64569,-1.13225,-0.21223,0.419527,1.65148,-0.516851,-0.741863,3.48899,0.897973,0.575599,-0.893483,1.44903,3.31148,1.85584,0.89105,2.66801,-0.684799,1.22448,-0.275813,0.745829,-0.361758,0.953022,-0.477491,1.74692,-1.09563,0.691037,-1.82883,-0.0824918,-1.46341,2.39143,2.04407,-1.24562,0.556298,-1.2691,-1.34556,-0.452542,-0.554255,0.817461,-0.233216,-2.85047,-0.839991,0.858135,-0.389606,0.588525,-1.31429,-0.801191,-1.3279,1.0178,-2.25378,0.598924,1.38882,1.3881
zhangzuixiao,-0.0758421,1.15859,-2.7841,-0.506931,-0.446034,3.5491,-0.768837,-0.0813877,0.200445,0.80852,1.24236,0.0763888,-0.877221,-1.27099,-0.944245,-0.40229,-1.25647,-1.68654,-0.46455,-0.521144,-0.715411,1.21638,0.695102,2.61598,0.445297,0.239177,0.40939,-1.21429,0.266732,-1.08428,-1.69941,1.31089,0.284516,-0.0672359,-0.161228,0.192794,0.141508,-1.01345,1.67746,-1.19862,-1.37574,0.364829,-1.77892,-0.569021,2.09158,-0.304133,-0.0113308,-0.759788,0.824214,-0.516811,-0.510214,0.365476,1.15545,0.200214,0.175752,1.2596,0.546086,-0.857054,0.994118,1.22468,2.41189,-0.613356,-0.0475232,-0.355565,-0.615569,1.66758,-1.03502,-0.352089,0.877897,-1.64073,-1.47477,1.55223,-1.45008,-1.01346,-0.214428,-0.780479,0.24145,-1.44189,-0.575328,0.295926,0.237237,0.406706,-0.104565,1.61124,0.770337,0.514574,0.163542,0.322362,2.40709,-1.70297,0.799103,-1.47134,-1.09676,-0.184533,-0.311752,-1.30739,1.19033,0.533391,-0.146448,-1.02673,-2.24366,-0.29591,0.835947,-1.73848,0.628047,0.234947,-0.366027,0.249925,0.22029,-0.989088,-1.44884,1.49561,-0.574629,0.316484,0.399112,-0.951064,-2.09308,-1.29501,2.01436,0.667808,1.35773,0.142952,-0.346429,1.17148,-0.580891,2.17245,0.156469,-0.541179
